seed_asv_reads	description	accession	identity_percentage	evalue	bitscore
motu661	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333880|emb|OW749368.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539214	90.20	1.53472e-82	173.0
motu661	Uncultured bacterium clone T1D51G3TYM 16S ribosomal RNA gene, partial sequence	HM617680	95.02	1.98529e-81	171.0
motu661	Uncultured bacterium clone T0D01IIRSW 16S ribosomal RNA gene, partial sequence >gi|302158515|gb|HM609040.1| Uncultured bacterium clone T1D21HDBFC 16S ribosomal RNA gene, partial sequence >gi|302159121|gb|HM609646.1| Uncultured bacterium clone T1D21GQ8GI 16S ribosomal RNA gene, partial sequence >gi|302159156|gb|HM609681.1| Uncultured bacterium clone T1D21F68XE 16S ribosomal RNA gene, partial sequence >gi|302160334|gb|HM610859.1| Uncultured bacterium clone T1D21F3LB2 16S ribosomal RNA gene, partial sequence	HM603614	95.02	1.98529e-81	171.0
motu661	Uncultured bacterium clone T1D22HPLDQ 16S ribosomal RNA gene, partial sequence	HM612275	94.61	2.56814e-80	169.0
motu858	Uncultured bacterium clone SCS_HX36_139 16S ribosomal RNA gene, partial sequence	HM598254	99.21	1.10584e-123	247.0
motu858	Uncultured bacterium clone L11E 16S ribosomal RNA gene, partial sequence	JF789351	97.63	5.18152e-117	235.0
motu858	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333746|emb|OW749301.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539149	92.28	6.94405e-91	188.0
motu858	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333740|emb|OW749298.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539146	90.24	1.5138e-82	173.0
motu669	Oligocottus maculosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151193 >gi|985563253|dbj|LC091936.1| Oligocottus snyderi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151680 >gi|985563258|dbj|LC091941.1| Oligocottus maculosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151657	LC091908	99.39	1.19963e-76	162.0
motu669	Oligocottus maculosus voucher #06-46 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846549	99.39	1.19963e-76	162.0
motu669	Oligocottus maculosus isolate CIS-s07 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172566	99.39	1.19963e-76	162.0
motu669	Oligocottus snyderi voucher #06-42 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846550	92.40	7.37479e-59	130.0
motu697	Uncultured bacterium clone SEAS_5454 16S ribosomal RNA gene, partial sequence	KU677841	98.77	5.25315e-117	235.0
motu697	Uncultured bacterium clone T0-An-20C-34 16S ribosomal RNA gene, complete sequence	JX105545	96.88	2.44405e-115	232.0
motu697	Uncultured cyanobacterium clone CNSD07 16S ribosomal RNA gene, partial sequence	JF929274	96.48	1.13711e-113	229.0
motu697	Uncultured bacterium clone HCM3MC83_3A_FL 16S ribosomal RNA gene, partial sequence	EU374047	94.53	8.91564e-105	213.0
motu697	Uncultured bacterium clone OTU_247 16S ribosomal RNA gene, partial sequence	KX602950	99.04	1.1615e-98	202.0
motu697	Uncultured bacterium clone T1D22J1DIN 16S ribosomal RNA gene, partial sequence	HM613654	98.01	1.9574e-91	189.0
motu697	Uncultured bacterium clone T1D51ISFTQ 16S ribosomal RNA gene, partial sequence	HM618535	97.01	4.23702e-88	183.0
motu697	Uncultured bacterium clone T0D01IIRSW 16S ribosomal RNA gene, partial sequence >gi|302158515|gb|HM609040.1| Uncultured bacterium clone T1D21HDBFC 16S ribosomal RNA gene, partial sequence >gi|302159121|gb|HM609646.1| Uncultured bacterium clone T1D21GQ8GI 16S ribosomal RNA gene, partial sequence >gi|302159156|gb|HM609681.1| Uncultured bacterium clone T1D21F68XE 16S ribosomal RNA gene, partial sequence >gi|302160334|gb|HM610859.1| Uncultured bacterium clone T1D21F3LB2 16S ribosomal RNA gene, partial sequence	HM603614	96.52	1.97129e-86	180.0
motu697	Uncultured bacterium clone T1D22HPLDQ 16S ribosomal RNA gene, partial sequence	HM612275	96.08	2.55003e-85	178.0
motu697	Candidatus Kaiserbacteria bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237345346|emb|OW760695.1| Candidatus Kaiserbacteria bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW537837	90.61	3.29867e-84	176.0
motu697	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333880|emb|OW749368.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539214	90.20	1.53472e-82	173.0
motu697	Uncultured bacterium clone T1D51G3TYM 16S ribosomal RNA gene, partial sequence	HM617680	95.02	1.98529e-81	171.0
motu701	Uncultured prokaryote clone New.CleanUp.ReferenceOTU114844 16S ribosomal RNA gene, partial sequence	KT975675	96.84	1.1216e-113	229.0
motu701	Uncultured deep-sea bacterium 16S rRNA gene, clone Ucb1505	AM997910	93.68	2.46244e-100	205.0
motu701	Uncultured bacterium clone ES0505-S11 16S ribosomal RNA gene, partial sequence	EU675811	97.98	8.9827e-90	186.0
motu721	Uncultured cyanobacterium clone CFA05 16S ribosomal RNA gene, partial sequence	JF929446	94.47	1.13758e-103	211.0
motu721	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237334164|emb|OW749573.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539364	94.69	6.84649e-101	206.0
motu721	Uncultured organism clone SBYG_6906 16S ribosomal RNA gene, partial sequence	JN451265	92.49	3.20798e-94	194.0
motu721	Uncultured bacterium clone OTU155918_AL243_2146038 16S ribosomal RNA gene, partial sequence	KP922735	92.18	8.9827e-90	186.0
motu721	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237334157|emb|OW749566.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539357	92.21	8.9827e-90	186.0
motu721	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW762481	91.87	3.23075e-89	185.0
motu721	Uncultured bacterium clone OTU_1330 16S ribosomal RNA gene, partial sequence	KX968996	90.91	1.16199e-88	184.0
motu721	Uncultured bacterium clone OTU_5912 16S ribosomal RNA gene, partial sequence	MH529560	90.51	6.99336e-86	179.0
motu721	Uncultured bacterium clone 1516 16S ribosomal RNA gene, partial sequence	KX703590	91.02	6.99336e-86	179.0
motu721	Uncultured bacterium clone A494_Bac838 16S ribosomal RNA gene, partial sequence	KY125452	90.76	6.99336e-86	179.0
motu721	Uncultured organism isolate 1207VA12 clone 3 16S ribosomal RNA gene, partial sequence	KT271321	91.02	6.99336e-86	179.0
motu721	Uncultured bacterium clone OTU56698_AL228_43774 16S ribosomal RNA gene, partial sequence	KP932077	91.02	6.99336e-86	179.0
motu721	Uncultured bacterium clone 40H09 16S ribosomal RNA gene, partial sequence	HQ189675	90.12	6.99336e-86	179.0
motu721	Uncultured bacterium clone OTU_8122 16S ribosomal RNA gene, partial sequence	KX975449	90.16	2.51526e-85	178.0
motu721	Uncultured bacterium clone New.OTU10052_1 16S ribosomal RNA gene, partial sequence	MF366885	90.20	1.5138e-82	173.0
motu721	Uncultured bacterium clone OTU_13986 16S ribosomal RNA gene, partial sequence >gi|1002672817|gb|KU336485.1| Uncultured bacterium clone OTU_13986 16S ribosomal RNA gene, partial sequence	KU223959	90.24	1.5138e-82	173.0
motu721	Uncultured bacterium clone filt880525 16S ribosomal RNA gene, partial sequence	KY959758	90.20	1.5138e-82	173.0
motu721	Uncultured bacterium clone OTU114679_AL214_99315 16S ribosomal RNA gene, partial sequence	KP916885	90.16	1.95822e-81	171.0
motu721	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333722|emb|OW749289.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539137	90.12	1.95822e-81	171.0
motu719	Uncultured bacterium clone B8_BICF21 16S ribosomal RNA gene, partial sequence	JN813668	98.83	1.12113e-123	247.0
motu719	Uncultured bacterium clone DolOr_40314 16S ribosomal RNA gene, partial sequence	JQ215669	90.66	1.17805e-88	184.0
motu719	Uncultured bacterium clone DolOr_40785 16S ribosomal RNA gene, partial sequence	JQ215560	90.66	1.17805e-88	184.0
motu731	Ralstonia insidiosa strain ATCC 49129 chromosome 2, complete sequence	CP016023	100.00	9.17407e-104	211.0
motu731	Ralstonia insidiosa strain ATCC 49129 chromosome 2, complete sequence	CP016023	91.94	2.05734e-75	160.0
motu731	Ralstonia insidiosa strain FC1138 chromosome 2, complete sequence	CP012606	95.26	4.35983e-87	181.0
motu731	Ralstonia insidiosa strain FC1138 chromosome 2, complete sequence	CP012606	91.00	4.45335e-72	154.0
motu731	Ralstonia sp. RRA plasmid unnamed1, complete sequence	CP146092	91.94	2.05734e-75	160.0
motu731	Ralstonia insidiosa strain 15-1563-3 chromosome 2, complete sequence	CP093304	91.94	2.05734e-75	160.0
motu731	Ralstonia wenshanensis strain 56D2 plasmid p56D2, complete sequence	CP076412	90.52	2.07194e-70	151.0
motu731	Ralstonia pickettii strain FDAARGOS_1535 chromosome 2	CP084360	90.43	2.68023e-69	149.0
motu731	Ralstonia pickettii strain K-288 chromosome 2, complete sequence	CP066772	90.43	2.68023e-69	149.0
motu731	Ralstonia mannitolilytica strain Guangzhou-RMAB10 chromosome 2	CP049133	90.05	9.63982e-69	148.0
motu731	Ralstonia sp. CP chromosome 2, complete sequence	CP160434	90.73	9.63982e-69	148.0
motu731	Ralstonia mannitolilytica strain SN82F48 chromosome 2, complete sequence	CP010800	90.05	9.63982e-69	148.0
motu731	Ralstonia pickettii strain MCR chromosome 2, complete sequence	CP104382	90.15	5.80168e-66	143.0
motu731	Rhizobacter sp. AJA081-3 chromosome	CP059067	90.05	5.84287e-61	134.0
motu731	Comamonas aquatica strain NEB418 chromosome, complete genome	CP072916	91.53	7.55823e-60	132.0
motu731	Comamonas aquatica strain NY8661 chromosome, complete genome	CP096918	90.27	2.71842e-59	131.0
motu747	Ruscarius creaseri voucher #04-44 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846416	95.24	1.21673e-66	144.0
motu747	Alcichthys elongatus mitochondrion, complete genome >gi|2564702597|gb|OR288162.1| Alcichthys elongatus mitochondrion, complete genome	NC_082283	92.90	5.70106e-60	132.0
motu747	Icelinus filamentosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:110474 >gi|985563235|dbj|LC091918.1| Icelinus filamentosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111366 >gi|985563236|dbj|LC091919.1| Icelinus filamentosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:115148	LC091917	92.94	5.70106e-60	132.0
motu747	Icelinus tenuis voucher #05-180 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846500	92.94	5.70106e-60	132.0
motu747	Icelinus filamentosus voucher #97-184 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846281	92.94	5.70106e-60	132.0
motu747	Alcichthys elongatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15290 >gi|906357577|dbj|AB972258.1| Alcichthys elongatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14275 >gi|985565831|dbj|LC036947.1| Alcichthys elongatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:221470	AB969952	92.90	5.70106e-60	132.0
motu747	Alcichthys elongatus NSMT:P:144661 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC717966	92.90	5.70106e-60	132.0
motu747	Icelinus filamentosus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057965	92.94	5.70106e-60	132.0
motu747	Bero elegans mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:216645	LC036929	92.31	2.65245e-58	129.0
motu747	Bero elegans CBM:ZF:14490 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC672450	92.31	2.65245e-58	129.0
motu747	Artediellus sp. HUMZ:166735 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC823739	91.76	1.23406e-56	126.0
motu747	Psychrolutes phrictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:214467	LC036772	92.17	1.23406e-56	126.0
motu747	Psychrolutes phrictus voucher #00-61 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846376	92.17	1.23406e-56	126.0
motu747	Chitonotus pugetensis voucher #02-26 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846277	92.17	1.23406e-56	126.0
motu747	Psychrolutes phrictus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057982	92.17	1.23406e-56	126.0
motu747	Hexagrammos agrammus mitochondrion, complete genome	MT363637	91.18	5.74154e-55	123.0
motu747	Megalocottus platycephalus isolate MPL5 mitochondrion, complete genome	MK936042	91.12	5.74154e-55	123.0
motu747	Megalocottus platycephalus isolate MPL3 mitochondrion, complete genome	MK936041	91.12	5.74154e-55	123.0
motu747	Cottunculus microps ZMUC:9877 mitochondrial DNA, complete genome	LC493911	91.12	5.74154e-55	123.0
motu747	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	91.18	5.74154e-55	123.0
motu747	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	91.18	5.74154e-55	123.0
motu747	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	91.18	5.74154e-55	123.0
motu747	Myoxocephalus aenaeus isolate RF72 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377822	91.12	5.74154e-55	123.0
motu747	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	91.18	5.74154e-55	123.0
motu747	Psychrolutes sp. MM-2017 mitochondrial gene for 12S rRNA, partial sequence	LC277916	91.12	5.74154e-55	123.0
motu747	Leptocottus armatus mitochondrion, partial genome	OR582704	91.18	5.74154e-55	123.0
motu747	Hexagrammos stelleri voucher UW:48002 mitochondrion, complete genome >gi|2569353221|gb|OR482568.1| Hexagrammos stelleri voucher UW:48002 mitochondrion, complete genome	NC_082810	91.18	5.74154e-55	123.0
motu747	Triglops scepticus voucher UW:151461 mitochondrion, complete genome >gi|2569352899|gb|OR482545.1| Triglops scepticus voucher UW:151461 mitochondrion, complete genome	NC_082789	91.12	5.74154e-55	123.0
motu747	Triglops scepticus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192211	LC036920	91.12	5.74154e-55	123.0
motu747	Artediellus neyelovi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:212174	LC036904	91.18	5.74154e-55	123.0
motu747	Ebinania vermiculata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:215077	LC036771	91.12	5.74154e-55	123.0
motu747	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151185 >gi|985563256|dbj|LC091939.1| Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151646 >gi|985563257|dbj|LC091940.1| Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152928	LC091930	91.18	5.74154e-55	123.0
motu747	Chitonotus pugetensis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151078 >gi|985563255|dbj|LC091938.1| Chitonotus pugetensis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:154241	LC091929	91.57	5.74154e-55	123.0
motu747	Hexagrammos lagocephalus voucher #06-003 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846495	91.18	5.74154e-55	123.0
motu747	Hexagrammos stelleri voucher #04-103 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OQ846440	91.18	5.74154e-55	123.0
motu747	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301 >gi|985563219|dbj|LC091902.1| Hexagrammos stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118558 >gi|985563222|dbj|LC091905.1| Hexagrammos lagocephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151655 >gi|985565642|dbj|LC036758.1| Hexagrammos lagocephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14472 >gi|985565643|dbj|LC036759.1| Hexagrammos octogrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:215113 >gi|985565644|dbj|LC036760.1| Hexagrammos stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14497 >gi|985565648|dbj|LC036764.1| Hexagrammos lagocephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222943 >gi|985566584|dbj|LC069519.1| Hexagrammos stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224289	AB969905	91.18	5.74154e-55	123.0
motu747	Hexagrammos lagocephalus isolate AB-3F mitochondrion, complete genome >gi|794447375|gb|KP682334.1| Hexagrammos lagocephalus isolate AB-3F mitochondrion, complete genome	NC_026888	91.18	5.74154e-55	123.0
motu747	Cottus czerskii mitochondrion, complete genome >gi|687814779|gb|KJ956027.1| Cottus czerskii mitochondrion, complete genome	NC_025242	91.12	5.74154e-55	123.0
motu747	Hexagrammos agrammus CBM:ZF:22132 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC710291	91.18	5.74154e-55	123.0
motu747	Ebinania vermiculata CBM:ZF:18322 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC340109	91.12	5.74154e-55	123.0
motu747	Triglops scepticus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057992	91.12	5.74154e-55	123.0
motu747	Leptocottus armatus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057968	91.12	5.74154e-55	123.0
motu747	Myoxocephalus aenaeus isolate ABL19S39521 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172567	91.12	5.74154e-55	123.0
